uniprot.id	hla	ligand.len	count
A0A087WTH5	HLA-B2705	9	2
A0A087WTH5	HLA-C0202	9	11
A0A087WTH5	HLA-C1507	9	8
A0A087WTJ2	HLA-A0201	9	15
A0A087WTJ2	HLA-A1101	9	12
A0A087WTJ2	HLA-B0702	9	12
A0A087WTJ2	HLA-B2705	9	12
A0A087WTJ2	HLA-C0202	9	36
A0A087WTJ2	HLA-C1507	9	25
A0A087WTK3	HLA-A0201	9	5
A0A087WTK3	HLA-A1101	9	3
A0A087WTK3	HLA-B0702	9	1
A0A087WTK3	HLA-B2705	9	4
A0A087WTK3	HLA-C0202	9	5
A0A087WTK3	HLA-C1507	9	4
A0A087WTM6	HLA-A0201	9	1
A0A087WTM6	HLA-B0702	9	3
A0A087WTM6	HLA-B2705	9	3
A0A087WTM6	HLA-C0202	9	1
A0A087WU04	HLA-A1101	9	1
A0A087WU04	HLA-C0202	9	1
A0A087WU04	HLA-C1507	9	1
A0A087WUJ7	HLA-A0201	9	12
A0A087WUJ7	HLA-A1101	9	5
A0A087WUJ7	HLA-B0702	9	6
A0A087WUJ7	HLA-B2705	9	3
A0A087WUJ7	HLA-C0202	9	16
A0A087WUJ7	HLA-C1507	9	11
A0A087WUL8	HLA-A0201	9	95
A0A087WUL8	HLA-A1101	9	55
A0A087WUL8	HLA-B0702	9	61
A0A087WUL8	HLA-B2705	9	8
A0A087WUL8	HLA-C0202	9	101
A0A087WUL8	HLA-C1507	9	42
A0A087WUM0	HLA-A0201	9	3
A0A087WUM0	HLA-A1101	9	4
A0A087WUM0	HLA-B0702	9	2
A0A087WUM0	HLA-B2705	9	4
A0A087WUM0	HLA-C0202	9	8
A0A087WUM0	HLA-C1507	9	5
A0A087WUU8	HLA-A0201	9	5
A0A087WUU8	HLA-A1101	9	17
A0A087WUU8	HLA-B0702	9	8
A0A087WUU8	HLA-B2705	9	8
A0A087WUU8	HLA-C0202	9	35
A0A087WUU8	HLA-C1507	9	17
A0A087WUV0	HLA-A0201	9	10
A0A087WUV0	HLA-A1101	9	14
A0A087WUV0	HLA-B0702	9	12
A0A087WUV0	HLA-B2705	9	6
A0A087WUV0	HLA-C0202	9	32
A0A087WUV0	HLA-C1507	9	24
A0A087WV48	HLA-A1101	9	3
A0A087WV48	HLA-B0702	9	3
A0A087WV48	HLA-B2705	9	3
A0A087WV48	HLA-C0202	9	6
A0A087WV48	HLA-C1507	9	4
A0A087WV62	HLA-A0201	9	2
A0A087WV62	HLA-A1101	9	2
A0A087WV62	HLA-B0702	9	4
A0A087WV62	HLA-B2705	9	3
A0A087WV62	HLA-C0202	9	9
A0A087WV62	HLA-C1507	9	4
A0A087WV96	HLA-A0201	9	24
A0A087WV96	HLA-A1101	9	17
A0A087WV96	HLA-B0702	9	13
A0A087WV96	HLA-B2705	9	16
A0A087WV96	HLA-C0202	9	41
A0A087WV96	HLA-C1507	9	24
A0A087WVE0	HLA-A0201	9	1
A0A087WVE0	HLA-A1101	9	4
A0A087WVE0	HLA-B0702	9	1
A0A087WVE0	HLA-B2705	9	1
A0A087WVE0	HLA-C0202	9	4
A0A087WVE0	HLA-C1507	9	3
A0A087WVF3	HLA-A0201	9	13
A0A087WVF3	HLA-A1101	9	12
A0A087WVF3	HLA-B0702	9	10
A0A087WVF3	HLA-B2705	9	9
A0A087WVF3	HLA-C0202	9	21
A0A087WVF3	HLA-C1507	9	13
A0A087WVT1	HLA-A0201	9	1
A0A087WVT1	HLA-A1101	9	9
A0A087WVT1	HLA-B0702	9	18
A0A087WVT1	HLA-B2705	9	7
A0A087WVT1	HLA-C0202	9	23
A0A087WVT1	HLA-C1507	9	11
A0A087WW49	HLA-A0201	9	3
A0A087WW49	HLA-A1101	9	5
A0A087WW49	HLA-B0702	9	2
A0A087WW49	HLA-B2705	9	2
A0A087WW49	HLA-C0202	9	6
A0A087WW49	HLA-C1507	9	3
A0A087WW87	HLA-A0201	9	3
A0A087WW87	HLA-A1101	9	2
A0A087WW87	HLA-B0702	9	4
A0A087WW87	HLA-B2705	9	2
A0A087WW87	HLA-C0202	9	6
A0A087WW87	HLA-C1507	9	5
A0A087WWA1	HLA-A0201	9	2
A0A087WWA1	HLA-A1101	9	2
A0A087WWA1	HLA-B0702	9	6
A0A087WWA1	HLA-B2705	9	4
A0A087WWA1	HLA-C0202	9	5
A0A087WWA1	HLA-C1507	9	2
A0A087WWC5	HLA-A0201	9	6
A0A087WWC5	HLA-A1101	9	2
A0A087WWC5	HLA-B0702	9	1
A0A087WWC5	HLA-B2705	9	4
A0A087WWC5	HLA-C0202	9	7
A0A087WWC5	HLA-C1507	9	5
A0A087WWL8	HLA-A0201	9	4
A0A087WWL8	HLA-A1101	9	2
A0A087WWL8	HLA-B0702	9	1
A0A087WWL8	HLA-B2705	9	2
A0A087WWL8	HLA-C0202	9	8
A0A087WWL8	HLA-C1507	9	6
A0A087WWU0	HLA-C0202	9	1
A0A087WWV3	HLA-A0201	9	1
A0A087WWV3	HLA-A1101	9	1
A0A087WWV3	HLA-B0702	9	2
A0A087WWV3	HLA-B2705	9	1
A0A087WWV3	HLA-C0202	9	4
A0A087WWV3	HLA-C1507	9	3
A0A087WX66	HLA-A0201	9	1
A0A087WX66	HLA-B0702	9	3
A0A087WX66	HLA-C0202	9	2
A0A087WX78	HLA-A0201	9	5
A0A087WX78	HLA-A1101	9	6
A0A087WX78	HLA-B0702	9	11
A0A087WX78	HLA-B2705	9	4
A0A087WX78	HLA-C0202	9	11
A0A087WX78	HLA-C1507	9	5
A0A087WXM4	HLA-A0201	9	1
A0A087WXM4	HLA-A1101	9	4
A0A087WXM4	HLA-B0702	9	3
A0A087WXM4	HLA-B2705	9	1
A0A087WXM4	HLA-C0202	9	3
A0A087WXM4	HLA-C1507	9	1
A0A087WXM9	HLA-A0201	9	7
A0A087WXM9	HLA-A1101	9	13
A0A087WXM9	HLA-B0702	9	9
A0A087WXM9	HLA-B2705	9	5
A0A087WXM9	HLA-C0202	9	16
A0A087WXM9	HLA-C1507	9	9
A0A087WXS9	HLA-A0201	9	12
A0A087WXS9	HLA-A1101	9	12
A0A087WXS9	HLA-B0702	9	10
A0A087WXS9	HLA-B2705	9	9
A0A087WXS9	HLA-C0202	9	21
A0A087WXS9	HLA-C1507	9	13
A0A087WYE8	HLA-A0201	9	4
A0A087WYE8	HLA-A1101	9	2
A0A087WYE8	HLA-B0702	9	1
A0A087WYE8	HLA-B2705	9	3
A0A087WYE8	HLA-C0202	9	11
A0A087WYE8	HLA-C1507	9	8
A0A087WYN8	HLA-A1101	9	4
A0A087WYN8	HLA-B0702	9	5
A0A087WYN8	HLA-B2705	9	4
A0A087WYN8	HLA-C0202	9	4
A0A087WYN8	HLA-C1507	9	3
A0A087WZ39	HLA-A0201	9	3
A0A087WZ39	HLA-A1101	9	5
A0A087WZ39	HLA-B0702	9	6
A0A087WZ39	HLA-B2705	9	3
A0A087WZ39	HLA-C0202	9	11
A0A087WZ39	HLA-C1507	9	4
A0A087WZ62	HLA-A0201	9	35
A0A087WZ62	HLA-A1101	9	17
A0A087WZ62	HLA-B0702	9	23
A0A087WZ62	HLA-B2705	9	12
A0A087WZ62	HLA-C0202	9	62
A0A087WZ62	HLA-C1507	9	39
A0A087WZ82	HLA-A0201	9	8
A0A087WZ82	HLA-A1101	9	1
A0A087WZ82	HLA-B0702	9	3
A0A087WZ82	HLA-C0202	9	7
A0A087WZ82	HLA-C1507	9	3
A0A087WZG4	HLA-A0201	9	30
A0A087WZG4	HLA-A1101	9	24
A0A087WZG4	HLA-B0702	9	25
A0A087WZG4	HLA-B2705	9	31
A0A087WZG4	HLA-C0202	9	53
A0A087WZG4	HLA-C1507	9	39
A0A087WZY1	HLA-A0201	9	7
A0A087WZY1	HLA-A1101	9	1
A0A087WZY1	HLA-B0702	9	1
A0A087WZY1	HLA-B2705	9	1
A0A087WZY1	HLA-C0202	9	5
A0A087WZY1	HLA-C1507	9	6
A0A087X002	HLA-A0201	9	7
A0A087X002	HLA-A1101	9	5
A0A087X002	HLA-B0702	9	1
A0A087X002	HLA-B2705	9	2
A0A087X002	HLA-C0202	9	5
A0A087X002	HLA-C1507	9	3
A0A087X096	HLA-A0201	9	1
A0A087X096	HLA-B0702	9	1
A0A087X096	HLA-B2705	9	2
A0A087X096	HLA-C0202	9	3
A0A087X096	HLA-C1507	9	3
A0A087X0B3	HLA-A0201	9	19
A0A087X0B3	HLA-A1101	9	6
A0A087X0B3	HLA-B0702	9	11
A0A087X0B3	HLA-B2705	9	6
A0A087X0B3	HLA-C0202	9	26
A0A087X0B3	HLA-C1507	9	17
A0A087X0H2	HLA-A0201	9	33
A0A087X0H2	HLA-A1101	9	26
A0A087X0H2	HLA-B0702	9	15
A0A087X0H2	HLA-B2705	9	18
A0A087X0H2	HLA-C0202	9	45
A0A087X0H2	HLA-C1507	9	30
A0A087X0K7	HLA-A0201	9	1
A0A087X0K7	HLA-A1101	9	2
A0A087X0K7	HLA-B0702	9	5
A0A087X0K7	HLA-B2705	9	2
A0A087X0K7	HLA-C0202	9	1
A0A087X0K7	HLA-C1507	9	1
A0A087X0M5	HLA-A0201	9	2
A0A087X0M5	HLA-A1101	9	2
A0A087X0M5	HLA-B0702	9	4
A0A087X0M5	HLA-B2705	9	4
A0A087X0M5	HLA-C0202	9	5
A0A087X0M5	HLA-C1507	9	3
A0A087X0N3	HLA-A0201	9	11
A0A087X0N3	HLA-A1101	9	5
A0A087X0N3	HLA-B0702	9	11
A0A087X0N3	HLA-B2705	9	9
A0A087X0N3	HLA-C0202	9	31
A0A087X0N3	HLA-C1507	9	21
A0A087X0R7	HLA-A0201	9	16
A0A087X0R7	HLA-A1101	9	10
A0A087X0R7	HLA-B0702	9	15
A0A087X0R7	HLA-B2705	9	9
A0A087X0R7	HLA-C0202	9	35
A0A087X0R7	HLA-C1507	9	26
A0A087X0T9	HLA-A0201	9	5
A0A087X0T9	HLA-A1101	9	5
A0A087X0T9	HLA-B0702	9	1
A0A087X0T9	HLA-B2705	9	2
A0A087X0T9	HLA-C0202	9	13
A0A087X0T9	HLA-C1507	9	7
A0A087X179	HLA-A0201	9	14
A0A087X179	HLA-A1101	9	12
A0A087X179	HLA-B0702	9	10
A0A087X179	HLA-B2705	9	8
A0A087X179	HLA-C0202	9	21
A0A087X179	HLA-C1507	9	13
A0A087X1B8	HLA-A0201	9	2
A0A087X1B8	HLA-A1101	9	4
A0A087X1B8	HLA-B0702	9	7
A0A087X1B8	HLA-B2705	9	3
A0A087X1B8	HLA-C0202	9	11
A0A087X1B8	HLA-C1507	9	6
A0A087X1C1	HLA-B0702	9	1
A0A087X1C1	HLA-C0202	9	2
A0A087X1C1	HLA-C1507	9	1
A0A087X1C5	HLA-A0201	9	29
A0A087X1C5	HLA-A1101	9	8
A0A087X1C5	HLA-B0702	9	22
A0A087X1C5	HLA-B2705	9	13
A0A087X1C5	HLA-C0202	9	34
A0A087X1C5	HLA-C1507	9	27
A0A087X1G2	HLA-A0201	9	12
A0A087X1G2	HLA-A1101	9	13
A0A087X1G2	HLA-B0702	9	10
A0A087X1G2	HLA-B2705	9	8
A0A087X1G2	HLA-C0202	9	21
A0A087X1G2	HLA-C1507	9	14
A0A087X1L8	HLA-A0201	9	10
A0A087X1L8	HLA-A1101	9	1
A0A087X1L8	HLA-B0702	9	5
A0A087X1L8	HLA-B2705	9	3
A0A087X1L8	HLA-C0202	9	13
A0A087X1L8	HLA-C1507	9	10
A0A087X1X8	HLA-A0201	9	10
A0A087X1X8	HLA-A1101	9	4
A0A087X1X8	HLA-B0702	9	14
A0A087X1X8	HLA-B2705	9	6
A0A087X1X8	HLA-C0202	9	11
A0A087X1X8	HLA-C1507	9	10
A0A088AWK7	HLA-A0201	9	14
A0A088AWK7	HLA-A1101	9	12
A0A088AWK7	HLA-B0702	9	3
A0A088AWK7	HLA-B2705	9	10
A0A088AWK7	HLA-C0202	9	18
A0A088AWK7	HLA-C1507	9	11
A0A096LNI1	HLA-B0702	9	5
A0A096LNI1	HLA-B2705	9	1
A0A096LNI1	HLA-C0202	9	8
A0A096LNI1	HLA-C1507	9	8
A0A096LNI4	HLA-A0201	9	1
A0A096LNI4	HLA-A1101	9	6
A0A096LNI4	HLA-B0702	9	12
A0A096LNI4	HLA-B2705	9	5
A0A096LNI4	HLA-C0202	9	5
A0A096LNI4	HLA-C1507	9	3
A0A096LNI7	HLA-A0201	9	3
A0A096LNI7	HLA-A1101	9	1
A0A096LNI7	HLA-B0702	9	4
A0A096LNI7	HLA-B2705	9	2
A0A096LNI7	HLA-C0202	9	5
A0A096LNI7	HLA-C1507	9	5
A0A096LNI8	HLA-B2705	9	1
A0A096LNJ6	HLA-A0201	9	3
A0A096LNJ6	HLA-A1101	9	4
A0A096LNJ6	HLA-B0702	9	2
A0A096LNJ6	HLA-B2705	9	2
A0A096LNJ6	HLA-C0202	9	11
A0A096LNJ6	HLA-C1507	9	7
A0A096LNJ8	HLA-A0201	9	2
A0A096LNJ8	HLA-A1101	9	1
A0A096LNJ8	HLA-B0702	9	1
A0A096LNJ8	HLA-B2705	9	3
A0A096LNJ8	HLA-C0202	9	5
A0A096LNJ8	HLA-C1507	9	3
A0A096LNJ9	HLA-A1101	9	2
A0A096LNJ9	HLA-B0702	9	1
A0A096LNJ9	HLA-B2705	9	1
A0A096LNL0	HLA-A0201	9	6
A0A096LNL0	HLA-A1101	9	3
A0A096LNL0	HLA-B0702	9	3
A0A096LNL0	HLA-B2705	9	7
A0A096LNL0	HLA-C0202	9	6
A0A096LNL0	HLA-C1507	9	3
A0A096LNM4	HLA-A0201	9	4
A0A096LNM4	HLA-B0702	9	1
A0A096LNM4	HLA-C0202	9	1
A0A096LNM4	HLA-C1507	9	2
A0A096LNM6	HLA-A1101	9	1
A0A096LNM6	HLA-B0702	9	1
A0A096LNM6	HLA-B2705	9	1
A0A096LNN0	HLA-B2705	9	1
A0A096LNN9	HLA-A0201	9	4
A0A096LNN9	HLA-A1101	9	2
A0A096LNN9	HLA-B0702	9	1
A0A096LNN9	HLA-B2705	9	1
A0A096LNN9	HLA-C0202	9	5
A0A096LNN9	HLA-C1507	9	4
A0A096LNP1	HLA-A0201	9	5
A0A096LNP1	HLA-A1101	9	4
A0A096LNP1	HLA-B0702	9	1
A0A096LNP1	HLA-B2705	9	4
A0A096LNP1	HLA-C0202	9	6
A0A096LNP1	HLA-C1507	9	3
A0A096LNP2	HLA-A0201	9	5
A0A096LNP2	HLA-B0702	9	2
A0A096LNP2	HLA-B2705	9	3
A0A096LNP2	HLA-C0202	9	7
A0A096LNP2	HLA-C1507	9	2
A0A096LNP3	HLA-A0201	9	2
A0A096LNP3	HLA-A1101	9	3
A0A096LNP3	HLA-B0702	9	2
A0A096LNP3	HLA-B2705	9	2
A0A096LNP3	HLA-C0202	9	11
A0A096LNP3	HLA-C1507	9	6
A0A096LNP8	HLA-A1101	9	2
A0A096LNP8	HLA-B2705	9	1
A0A096LNP8	HLA-C0202	9	2
A0A096LNP8	HLA-C1507	9	1
A0A096LNQ9	HLA-A0201	9	2
A0A096LNQ9	HLA-A1101	9	8
A0A096LNQ9	HLA-B0702	9	9
A0A096LNQ9	HLA-B2705	9	3
A0A096LNQ9	HLA-C0202	9	5
A0A096LNQ9	HLA-C1507	9	3
A0A096LNR5	HLA-A0201	9	2
A0A096LNR5	HLA-A1101	9	3
A0A096LNR5	HLA-B0702	9	2
A0A096LNR5	HLA-B2705	9	2
A0A096LNR5	HLA-C0202	9	10
A0A096LNR5	HLA-C1507	9	5
A0A096LNS0	HLA-A0201	9	5
A0A096LNS0	HLA-A1101	9	2
A0A096LNS0	HLA-B0702	9	3
A0A096LNS0	HLA-B2705	9	4
A0A096LNS0	HLA-C0202	9	15
A0A096LNS0	HLA-C1507	9	9
A0A096LNS1	HLA-B0702	9	4
A0A096LNS1	HLA-B2705	9	2
A0A096LNS1	HLA-C0202	9	6
A0A096LNS1	HLA-C1507	9	6
A0A096LNS6	HLA-A0201	9	4
A0A096LNS6	HLA-A1101	9	10
A0A096LNS6	HLA-B0702	9	11
A0A096LNS6	HLA-B2705	9	6
A0A096LNS6	HLA-C0202	9	12
A0A096LNS6	HLA-C1507	9	6
A0A096LNS7	HLA-B0702	9	2
A0A096LNS7	HLA-C0202	9	1
A0A096LNS7	HLA-C1507	9	1
A0A096LNS8	HLA-A1101	9	1
A0A096LNS8	HLA-B2705	9	1
A0A096LNS8	HLA-C0202	9	2
A0A096LNS8	HLA-C1507	9	2
A0A096LNT2	HLA-A1101	9	3
A0A096LNT2	HLA-B0702	9	2
A0A096LNT2	HLA-C0202	9	4
A0A096LNT5	HLA-B0702	9	1
A0A096LNU4	HLA-A0201	9	5
A0A096LNU4	HLA-A1101	9	2
A0A096LNU4	HLA-B0702	9	4
A0A096LNU4	HLA-B2705	9	2
A0A096LNU4	HLA-C0202	9	5
A0A096LNU4	HLA-C1507	9	3
A0A096LNU5	HLA-A1101	9	2
A0A096LNU5	HLA-B0702	9	1
A0A096LNU5	HLA-B2705	9	1
A0A096LNU8	HLA-A0201	9	10
A0A096LNU8	HLA-A1101	9	5
A0A096LNU8	HLA-B0702	9	5
A0A096LNU8	HLA-B2705	9	6
A0A096LNU8	HLA-C0202	9	10
A0A096LNU8	HLA-C1507	9	5
A0A096LNW0	HLA-B0702	9	1
A0A096LNW0	HLA-B2705	9	1
A0A096LNW0	HLA-C0202	9	2
A0A096LNW0	HLA-C1507	9	1
A0A096LNW3	HLA-A0201	9	10
A0A096LNW3	HLA-A1101	9	1
A0A096LNW3	HLA-B0702	9	4
A0A096LNW3	HLA-B2705	9	3
A0A096LNW3	HLA-C0202	9	9
A0A096LNW3	HLA-C1507	9	7
A0A096LNX5	HLA-A0201	9	1
A0A096LNX5	HLA-A1101	9	2
A0A096LNX5	HLA-B0702	9	4
A0A096LNX5	HLA-C0202	9	4
A0A096LNX5	HLA-C1507	9	5
A0A096LNY1	HLA-A1101	9	1
A0A096LNY2	HLA-A1101	9	1
A0A096LNY8	HLA-A0201	9	3
A0A096LNY8	HLA-B0702	9	1
A0A096LNY8	HLA-B2705	9	2
A0A096LNY8	HLA-C0202	9	2
A0A096LNY8	HLA-C1507	9	2
A0A096LNZ4	HLA-A0201	9	2
A0A096LNZ4	HLA-A1101	9	1
A0A096LNZ4	HLA-B0702	9	2
A0A096LNZ4	HLA-B2705	9	1
A0A096LNZ4	HLA-C0202	9	4
A0A096LNZ4	HLA-C1507	9	4
A0A096LNZ6	HLA-A1101	9	1
A0A096LNZ6	HLA-B2705	9	2
A0A096LNZ6	HLA-C0202	9	1
A0A096LNZ6	HLA-C1507	9	1
A0A096LP01	HLA-A0201	9	1
A0A096LP01	HLA-A1101	9	4
A0A096LP01	HLA-B0702	9	2
A0A096LP01	HLA-B2705	9	4
A0A096LP01	HLA-C0202	9	8
A0A096LP01	HLA-C1507	9	2
A0A096LP06	HLA-A0201	9	2
A0A096LP06	HLA-A1101	9	2
A0A096LP06	HLA-B2705	9	1
A0A096LP06	HLA-C0202	9	2
A0A096LP14	HLA-A0201	9	3
A0A096LP14	HLA-B0702	9	1
A0A096LP14	HLA-B2705	9	1
A0A096LP14	HLA-C0202	9	2
A0A096LP14	HLA-C1507	9	2
A0A096LP20	HLA-A0201	9	3
A0A096LP20	HLA-C0202	9	3
A0A096LP20	HLA-C1507	9	1
A0A096LP29	HLA-A0201	9	3
A0A096LP29	HLA-A1101	9	3
A0A096LP29	HLA-B0702	9	2
A0A096LP29	HLA-B2705	9	2
A0A096LP29	HLA-C0202	9	10
A0A096LP29	HLA-C1507	9	5
A0A096LP31	HLA-A0201	9	5
A0A096LP31	HLA-B0702	9	1
A0A096LP31	HLA-B2705	9	2
A0A096LP31	HLA-C0202	9	5
A0A096LP31	HLA-C1507	9	1
A0A096LP35	HLA-B2705	9	1
A0A096LP38	HLA-A1101	9	2
A0A096LP38	HLA-C0202	9	1
A0A096LP40	HLA-A0201	9	2
A0A096LP40	HLA-A1101	9	5
A0A096LP40	HLA-B0702	9	3
A0A096LP40	HLA-B2705	9	2
A0A096LP40	HLA-C0202	9	7
A0A096LP40	HLA-C1507	9	2
A0A096LP41	HLA-A0201	9	4
A0A096LP41	HLA-A1101	9	1
A0A096LP41	HLA-B0702	9	2
A0A096LP41	HLA-C0202	9	11
A0A096LP41	HLA-C1507	9	6
A0A096LP43	HLA-A1101	9	1
A0A096LP43	HLA-B0702	9	1
A0A096LP43	HLA-B2705	9	2
A0A096LP46	HLA-A0201	9	3
A0A096LP46	HLA-B2705	9	1
A0A096LP46	HLA-C0202	9	1
A0A096LP46	HLA-C1507	9	1
A0A096LP49	HLA-A0201	9	15
A0A096LP49	HLA-A1101	9	22
A0A096LP49	HLA-B0702	9	42
A0A096LP49	HLA-B2705	9	18
A0A096LP49	HLA-C0202	9	47
A0A096LP49	HLA-C1507	9	33
A0A096LP55	HLA-A0201	9	3
A0A096LP55	HLA-A1101	9	3
A0A096LP55	HLA-B2705	9	1
A0A096LP55	HLA-C0202	9	5
A0A096LP55	HLA-C1507	9	3
A0A096LP58	HLA-A0201	9	4
A0A096LP58	HLA-A1101	9	1
A0A096LP58	HLA-B0702	9	3
A0A096LP58	HLA-B2705	9	2
A0A096LP58	HLA-C0202	9	7
A0A096LP58	HLA-C1507	9	4
A0A096LP67	HLA-A1101	9	1
A0A096LP67	HLA-B0702	9	2
A0A096LP67	HLA-B2705	9	1
A0A096LP67	HLA-C0202	9	2
A0A096LP67	HLA-C1507	9	1
A0A096LP74	HLA-B2705	9	2
A0A096LP75	HLA-A0201	9	17
A0A096LP75	HLA-A1101	9	10
A0A096LP75	HLA-B0702	9	14
A0A096LP75	HLA-B2705	9	6
A0A096LP75	HLA-C0202	9	30
A0A096LP75	HLA-C1507	9	24
A0A096LP79	HLA-A0201	9	2
A0A096LP79	HLA-A1101	9	2
A0A096LP79	HLA-B0702	9	3
A0A096LP79	HLA-B2705	9	1
A0A096LP79	HLA-C0202	9	5
A0A096LP79	HLA-C1507	9	2
A0A096LP83	HLA-A0201	9	3
A0A096LP83	HLA-A1101	9	3
A0A096LP83	HLA-C0202	9	3
A0A096LP88	HLA-A0201	9	4
A0A096LP88	HLA-A1101	9	2
A0A096LP88	HLA-B0702	9	5
A0A096LP88	HLA-B2705	9	2
A0A096LP88	HLA-C0202	9	10
A0A096LP88	HLA-C1507	9	8
A0A096LP89	HLA-A0201	9	3
A0A096LP89	HLA-A1101	9	1
A0A096LP89	HLA-B0702	9	2
A0A096LP89	HLA-C0202	9	12
A0A096LP89	HLA-C1507	9	6
A0A096LP93	HLA-A0201	9	2
A0A096LP93	HLA-A1101	9	4
A0A096LP93	HLA-B0702	9	5
A0A096LP93	HLA-B2705	9	4
A0A096LP93	HLA-C0202	9	7
A0A096LP93	HLA-C1507	9	3
A0A096LP95	HLA-A0201	9	2
A0A096LP95	HLA-B2705	9	2
A0A096LP95	HLA-C0202	9	2
A0A096LP95	HLA-C1507	9	2
A0A096LPA0	HLA-A0201	9	1
A0A096LPA0	HLA-A1101	9	2
A0A096LPA0	HLA-B0702	9	3
A0A096LPA0	HLA-C0202	9	6
A0A096LPA0	HLA-C1507	9	2
A0A096LPA5	HLA-A1101	9	1
A0A096LPA7	HLA-A0201	9	1
A0A096LPA7	HLA-A1101	9	2
A0A096LPA7	HLA-B2705	9	1
A0A096LPA7	HLA-C0202	9	1
A0A096LPA7	HLA-C1507	9	1
A0A096LPA9	HLA-A0201	9	13
A0A096LPA9	HLA-A1101	9	8
A0A096LPA9	HLA-B0702	9	9
A0A096LPA9	HLA-B2705	9	8
A0A096LPA9	HLA-C0202	9	17
A0A096LPA9	HLA-C1507	9	15
A0A096LPC9	HLA-A0201	9	4
A0A096LPC9	HLA-A1101	9	3
A0A096LPC9	HLA-B0702	9	5
A0A096LPC9	HLA-B2705	9	1
A0A096LPC9	HLA-C0202	9	7
A0A096LPC9	HLA-C1507	9	3
A0A096LPD2	HLA-B2705	9	1
A0A096LPD2	HLA-C0202	9	3
A0A096LPD2	HLA-C1507	9	1
A0A096LPE2	HLA-A0201	9	6
A0A096LPE2	HLA-A1101	9	3
A0A096LPE2	HLA-B0702	9	2
A0A096LPE2	HLA-B2705	9	7
A0A096LPE2	HLA-C0202	9	21
A0A096LPE2	HLA-C1507	9	4
A0A096LPE4	HLA-A0201	9	3
A0A096LPE4	HLA-A1101	9	4
A0A096LPE4	HLA-B0702	9	2
A0A096LPE4	HLA-B2705	9	2
A0A096LPE4	HLA-C0202	9	12
A0A096LPE4	HLA-C1507	9	7
A0A096LPE9	HLA-A0201	9	9
A0A096LPE9	HLA-A1101	9	4
A0A096LPE9	HLA-B0702	9	6
A0A096LPE9	HLA-B2705	9	3
A0A096LPE9	HLA-C0202	9	12
A0A096LPE9	HLA-C1507	9	8
A0A096LPF4	HLA-A0201	9	4
A0A096LPF4	HLA-A1101	9	1
A0A096LPF4	HLA-B0702	9	1
A0A096LPF4	HLA-B2705	9	2
A0A096LPF4	HLA-C0202	9	2
A0A096LPF4	HLA-C1507	9	2
A0A096LPF6	HLA-A0201	9	3
A0A096LPF6	HLA-A1101	9	2
A0A096LPF6	HLA-B0702	9	1
A0A096LPF6	HLA-B2705	9	3
A0A096LPF6	HLA-C0202	9	1
A0A096LPF6	HLA-C1507	9	2
A0A096LPF7	HLA-A0201	9	1
A0A096LPF7	HLA-A1101	9	2
A0A096LPF7	HLA-B0702	9	4
A0A096LPF7	HLA-B2705	9	2
A0A096LPF7	HLA-C0202	9	3
A0A096LPF7	HLA-C1507	9	3
A0A096LPG0	HLA-A0201	9	2
A0A096LPG0	HLA-A1101	9	3
A0A096LPG0	HLA-B0702	9	2
A0A096LPG0	HLA-B2705	9	2
A0A096LPG0	HLA-C0202	9	11
A0A096LPG0	HLA-C1507	9	6
A0A096LPH3	HLA-A0201	9	2
A0A096LPH3	HLA-A1101	9	1
A0A096LPH3	HLA-B2705	9	3
A0A096LPH3	HLA-C0202	9	3
A0A096LPH3	HLA-C1507	9	2
A0A096LPH7	HLA-A0201	9	6
A0A096LPH7	HLA-A1101	9	3
A0A096LPH7	HLA-B0702	9	6
A0A096LPH7	HLA-B2705	9	3
A0A096LPH7	HLA-C0202	9	9
A0A096LPH7	HLA-C1507	9	9
A0A096LPI1	HLA-A0201	9	2
A0A096LPI1	HLA-A1101	9	1
A0A096LPI1	HLA-B0702	9	1
A0A096LPI1	HLA-B2705	9	1
A0A096LPI1	HLA-C0202	9	4
A0A096LPI1	HLA-C1507	9	4
A0A096LPI5	HLA-A0201	9	2
A0A096LPI5	HLA-A1101	9	2
A0A096LPI5	HLA-B0702	9	3
A0A096LPI5	HLA-B2705	9	4
A0A096LPI5	HLA-C0202	9	5
A0A096LPI5	HLA-C1507	9	2
A0A096LPI6	HLA-A0201	9	17
A0A096LPI6	HLA-A1101	9	5
A0A096LPI6	HLA-B0702	9	6
A0A096LPI6	HLA-B2705	9	7
A0A096LPI6	HLA-C0202	9	28
A0A096LPI6	HLA-C1507	9	16
A0A096LPJ5	HLA-A0201	9	4
A0A096LPJ5	HLA-A1101	9	10
A0A096LPJ5	HLA-B0702	9	11
A0A096LPJ5	HLA-B2705	9	5
A0A096LPJ5	HLA-C0202	9	11
A0A096LPJ5	HLA-C1507	9	6
A0A096LPJ6	HLA-A0201	9	2
A0A096LPJ6	HLA-A1101	9	3
A0A096LPJ6	HLA-B0702	9	2
A0A096LPJ6	HLA-B2705	9	2
A0A096LPJ6	HLA-C0202	9	11
A0A096LPJ6	HLA-C1507	9	5
A0A096LPK6	HLA-A0201	9	6
A0A096LPK6	HLA-A1101	9	6
A0A096LPK6	HLA-B0702	9	8
A0A096LPK6	HLA-B2705	9	3
A0A096LPK6	HLA-C0202	9	9
